Recipe_Name,Review_Count,Author,Prepare_Time,Cook_Time,Total_Time,Ingredients,Directions,RecipeID,Recipe_Photo
Pineapple Upside,9,Stephanie,X,X,X,"butter,brown sugar,honey,pineapple,apple juice,currant,almond,rum,buttermilk,flour,baking powder,cinnamon,nutmeg,salt,clove,butter,brown sugar,egg,vanilla,almond,almond","Preheat oven to 350 degrees F (175 degrees C).**To Make Topping: Combine 6 tablespoons of the unsalted butter or margarine, 1 cup of the packed brown sugar, and the honey in a medium sized saucepan. Cook over medium heat, stirring with a wooden spoon, until well blended and smooth. Pour into an ungreased 13x9 inch baking pan, tilting to evenly coat the bottom of the pan. Arrange pineapple slices in a decorative pattern in pan and sprinkle with dried currants and 1/4 cup of the sliced almonds**In a small bowl combine rum, pineapple juice, and buttermilk. In another small bowl mix flour, baking powder, cinnamon, nutmeg, salt, and cloves together.**In a large bowl cream 6 tablespoons of the butter and 1 cup of the packed brown sugar together until smooth. Add eggs one at a time, beating well after each addition. Beat in vanilla and almond extracts, scraping down the sides of the bowl. In three additions, beat in on low speed of an electric mixer the flour and the rum mixtures alternately, beating for about 45 seconds after each addition. Scrape down sides of bowl when needed. Spoon batter over the pineapple in the pan, spreading evenly.**Bake at 350 degrees F (175 degrees C) for 35 to 40 minutes or until a wooden pick inserted into the center comes out clean. Remove pan from oven and let stand for about 10 minutes. Turn pan upside down onto a serving platter and let stand  in pan for 10 more minutes. Remove pan and garnish with sliced almonds, if desired.**",7412,https://images.media-allrecipes.com/userphotos/250x250/676067.jpg
Turtles® Cake I Recipe ,105,Debbie,X,X,X,"chocolate,caramel,milk,butter,pecan,chocolate","Preheat oven to 350 degrees F (175 degrees C). Lightly grease one 9x13 inch pan.**Mix cake mix according to package directions. Pour a little less than half of the batter into prepared pan and bake for 15 minutes at 350 degrees F (175 degrees C) remove from oven.**Melt caramels, margarine, and milk in the microwave on high (takes about 10 minutes), stirring a couple times. Or alternately melt in a sauce pan over medium low heat. Pour melted caramel mixture over cake, sprinkle with pecans, and chocolate chips, and pour remaining cake batter over the top.**Bake at 350 degrees F (175 degrees C) for 20 to 35 minutes.**",7413,https://images.media-allrecipes.com/userphotos/560x315/495423.jpg
Kitty Litter Cake Recipe ,405,Dee,X,X,X,"chocolate,cake,vanilla,sandwich,food coloring,1 (12 ounce) package tootsie rolls","^Prepare cake mixes and bake according to package directions (any size pan).**Prepare pudding according to package directions and chill until ready to assemble.**Crumble sandwich cookies in small batches in a food processor, scraping often. Set aside all but 1/4 cup. To the 1/4 cup add a few drops of green food coloring and mix.**When cakes are cooled to room temperature, crumble them into a large bowl. Toss with 1/2 of the remaining cookie crumbs, and the chilled pudding. You probably won^^t need all of the pudding, you want the cake to be just moist, not soggy.**Line kitty litter box with the kitty litter liner. Put cake mixture into box.**Put half of the unwrapped tootsie rolls in a microwave safe dish and heat until softened. Shape the ends so that they are no longer blunt, and curve the tootsie rolls slightly. Bury tootsie rolls randomly in the cake and sprinkle with half of the remaining cookie crumbs. Sprinkle a small amount of the green colored cookie crumbs lightly over the top.**Heat 3 or 4 of the tootsie rolls in the microwave until almost melted. Scrape them on top of the cake and sprinkle lightly with some of the green cookie crumbs.  Heat the remaining tootsie rolls until pliable and shape as before. Spread all but one randomly over top of cake mixture.  Sprinkle with any remaining cookie crumbs. Hang the remaining tootsie roll over side of litter box and sprinkle with a few green cookie crumbs. Serve with the pooper scooper for a gross Halloween dessert.**^",7415,https://images.media-allrecipes.com/userphotos/250x250/197010.jpg
Chocolate Mayo Cake Recipe ,124,Virginia Godd,X,X,X,"flour,baking soda,white sugar,mayonnaise,cocoa powder,water,baking powder,vanilla","Preheat oven to 350 degrees (175 degrees C). Lightly grease two 9 inch layer pans.**Mix flour, baking soda, baking powder, cocoa, and sugar into a large bowl. Stir in mayonnaise. Gradually add water and vanilla and blend until smooth.  Pour batter into prepared pans.**Bake at 350 degrees F (175 degrees C) for 30 minutes. Cool, remove from pans, and frost with your favorite chocolate frosting.**",7416,https://images.media-allrecipes.com/userphotos/560x315/94867.jpg
Dump Cake II Recipe ,120,Andrea,X,X,X,"cake,pineapple,cherry,butter",Preheat oven to 350 degrees F (175 degrees C).**Dump pineapple and cherries into one 9x13 inch pan and mix together. Top with cake mix and slice butter or margarine over mix.**Bake at 350 degrees F (175 degrees C) for 45 minutes or until brown and bubbling. Remove and serve warm or cold.**,7417,https://images.media-allrecipes.com/userphotos/250x250/133605.jpg
Turtles® Cake II Recipe ,40,K. Casler,X,X,X,"chocolate,caramel,milk,butter,chocolate,pecan,chocolate,butter,corn syrup,vanilla,sugar,milk","^Preheat oven to 350 degrees F (175 degrees C). Lightly grease one 9x13 inch pan.**Prepare cake mix according to package directions and pour 1/2 of the batter into the prepared pan. Bake at 350 degrees F (175 degrees C) for 15 minutes.**In a saucepan melt caramels, 3/4 cup of the butter or margarine, and evaporated milk, pour over baked cake. Sprinkle chocolate chips and chopped pecans over caramel mixture. Pour remaining cake batter on top and bake for 20 minutes at 350 degrees F (175 degrees C). Cool and frost.**To Make Frosting: Melt 2 tablespoons of the butter or margarine and the unsweetened chocolate together. Remove from heat and add the corn syrup, vanilla, confectioner^^s sugar, and milk, mix well and use to frost cooled cake.**^",7418,https://images.media-allrecipes.com/userphotos/560x315/3902542.jpg
Sugar Free Cake Recipe ,33,POLACKLADY,X,X,X,"raisin,water,egg,3 tablespoons liquid sweetener,vegetable oil,vanilla,baking soda,salt,cinnamon,nutmeg,flour,walnut,applesauce","Preheat oven to 350 degrees F (175 degrees C). Grease and flour one 10 inch bundt or tube pan.**In a saucepan combine raisins with water and cook until the water is absorbed, cool.**Combine eggs, applesauce, vegetable oil, vanilla, and liquid sweetener. Mix well. Sift flour, baking soda, salt, ground cinnamon, and ground nutmeg into egg mixture. Stir until just combined. Mix in raisins and chopped nuts. Pour batter into prepared pan.**Bake at 350 degrees F (175 degrees C) for one hour.**",7419,https://images.media-allrecipes.com/userphotos/560x315/47179.jpg
Dump Cake III Recipe ,57,POLACKLADY,X,X,X,"flour,white sugar,egg,butter,salt,baking soda,cinnamon,vanilla,walnut,apple,sugar,butter,vanilla,cream cheese","^Preheat oven to 350 degrees F (175 degrees C). Grease and flour one 9x13 inch cake pan.**Dump the flour, white sugar, eggs, 1/2 cup butter or margarine, salt, baking soda, cinnamon, 1 teaspoon vanilla, chopped nuts, and fruit pie filling into a bowl and stir. Pour batter into prepared pan.**Bake at 350 degrees F (175 degrees C) for 1 hour.**To Make Icing: Mix together until fluffy the confectioner^^s sugar, 1/2 cup butter or margarine, 1 teaspoon vanilla, and the cream cheese. Spread icing on top of cooled cake.**^",7420,https://images.media-allrecipes.com/userphotos/560x315/14454.jpg
Better Than Sex Cake I Recipe ,183,Teri,X,X,X,"chocolate,milk,2 cups hot fudge topping,topping thawed,chocolate","Bake German chocolate cake mix according to package directions.**While cake is still very warm poke holes in top of cake with the end of a wooden spoon, poor sweetened condensed milk over top. Let cake cool. Pour hot fudge topping over top of cake and let set. Spread on whipped topping and garnish with crushed Heath (TM)  Bars (toffee crumbles).**",7421,https://images.media-allrecipes.com/userphotos/560x315/42898.jpg
Mayonnaise Cake  I Recipe ,48,Roxanne39,X,X,X,"mayonnaise,white sugar,water,flour,baking soda,cocoa powder,salt,vanilla","Preheat oven to 350 degrees F (175 degrees C). Grease and flour two 8 or 9 inch round cake pans.**Sift all-purpose flour, salt, baking soda, and cocoa together.**Whip mayonnaise, white sugar, cold water, and vanilla together until mixed thoroughly. Add flour mixture slowly and beat at medium speed of an electric mixer for 2 minutes. Pour batter into prepared pans.**Bake at 350 degrees F (175 degrees C) for 20 to 25 minutes. Frost with your favorite frosting.**",7423,https://images.media-allrecipes.com/userphotos/560x315/115939.jpg
Lemon Poppy Seed Loaf Recipe ,138,IRENED,X,X,X,"flour,baking soda,salt,butter,white sugar,egg,lemon juice,yogurt,lemon,poppy","Preheat oven to 350 degrees F (175 degrees C). Heavily grease and flour two 9x5 inch loaf pans.**Sift together flour, baking soda, and salt. Set aside.**In a large bowl, cream butter or margarine, and sugar until light and fluffy. Beat in eggs, one at a time.**Mix lemon juice and yogurt together and add alternately with the sifted flour mixture to the butter mixture. Mix until just blended. Stir in lemon rind and poppy seeds. Pour mixture into prepared pans and smooth tops.**Bake at 350 degrees F (175 degrees C) for 50 minutes or until browned and a knife inserted in the center comes out clean. Cool on rack for 15 minutes before turning out of pans.**",7424,https://images.media-allrecipes.com/userphotos/250x250/72596.jpg
Red Velvet Cake I Recipe ,509,JJOHN32,15 m,35 m,55 m,"cocoa powder,food coloring,buttermilk,salt,vanilla,shortening,white sugar,egg,flour,baking soda,vinegar,milk,flour,white sugar,butter,vanilla","Grease two 9 inch round pans. Preheat oven to 350 degrees F (175 degrees C). Make a paste of cocoa and food coloring.  Set aside.**Combine the buttermilk, salt and 1 teaspoon vanilla.  Set aside.  In a large bowl, cream together the shortening and 1 1/2 cups sugar until light and fluffy. Beat in the eggs one at a time, then stir in the cocoa mixture.  Beat in the buttermilk mixture alternately with the flour, mixing just until incorporated.  Stir together baking soda and vinegar, then gently fold into the cake batter.**Pour batter into prepared pans. Bake in the preheated oven for 30 minutes, or until a toothpick inserted into the center of the cake comes out clean. Allow to cool completely before frosting.  Refrigerate until ready to serve.**To Make Icing:   In a saucepan, combine the milk and 5 tablespoons flour.  Cook over low heat, stirring constantly, until mixture thickens.  Set aside to cool completely.  Cream together butter, 1 cup sugar and 1 teaspoon vanilla until light and fluffy, then stir in the cooled milk and flour mixture, beating until icing reaches spreading consistency.**",7425,https://images.media-allrecipes.com/userphotos/560x315/821124.jpg
Pina Colada Cake I Recipe ,8,Jeannine Rivers,X,X,X,"flour,white sugar,vegetable oil,water,orange,pineapple,butter,baking powder,salt,egg,cream,white sugar,rum,coconut","Separate the eggs.  Combine flour, 1 1/2 cups sugar, baking powder and salt in bowl.  Make well in center and add oil, egg yolks, cold water, 1 cup coconut and orange peel. Beat until smooth.**Beat egg whites with cream of tartar until stiff peaks form.  Gradually pour egg yolk mixture over egg whites, folding gently until blended.  (Do not blend or stir).**Pour batter into ungreased 10 inch tube pan.  Bake at 325 degrees F (165 degrees C) for 1 hour, 15 minutes or until cake springs back when lightly pressed.**Invert pan on funnel to cool cake completely.**Combine pineapple, 1 cup sugar and butter in saucepan.  Cook stirring until mixture comes to boil.  Boil 5 minutes stirring frequently.  Remove from heat and stir in rum.  Remove cake from pan, place on serving plate and pierce all over with fork.  Spoon mixture over cake.  Garnish with coconut.....Good Eating!!!**",7426,https://images.media-allrecipes.com/userphotos/560x315/6161703.jpg
Pina Colada Cake II Recipe ,45,ANGELADY41,X,X,X,"cake,milk,cola,topping thawed,coconut","^Bake cake as directed on box for a 9 x 13 inch cake.**As soon as it comes out of the oven, punch holes all over the top of the cake with a meat fork (try not to hit bottom, but if you do, it^^s alright).  Mix condensed milk and Pina Colada mix together and pour over cake.**Chill overnight.**Before serving, frost with whipped dessert topping (Cool Whip (TM) )  and sprinkle with coconut.**^",7427,https://images.media-allrecipes.com/userphotos/250x250/57344.jpg
Caramel Pound Cake Recipe ,66,Judy Neary,30 m,1 h 30 m,2 h,"brown sugar,white sugar,flour,baking powder,butter,shortening,egg,milk,vanilla,pecan,white sugar,brown sugar,butter,milk,vanilla","Preheat oven to 325 degrees F (165 degrees C). Grease and flour a 10 inch tube pan.**Cream together 1cup butter or margarine, shortening,  brown sugar, and 1 cup white sugar.  Add eggs one at a time, beating well after each addition.  Stir in 1 teaspoon vanilla.**Sift 2 1/2 cups of the flour and baking powder. Add alternately with milk to the creamed mixture.  Stir 1/2 cup flour with the chopped pecans, then fold into the batter.  Pour into prepared pan.**Bake in preheated oven for 60 to 90 minutes, or until a toothpick inserted into the center comes out clean. Let stand in pan 10 minutes, and then turn out onto a wire rack and cool completely.**To Make Frosting:  In a small saucepan, beat 1 cup brown sugar, 1 cup white sugar, butter or margarine, and milk together.  Bring to a rolling boil, and cook for one minute.  Remove from heat, and stir in vanilla.  Cool, then beat until thickened. Add a little milk if it too thick. Spread on cake.**",7429,https://images.media-allrecipes.com/userphotos/250x250/680763.jpg
^Donna^^s Famous Cheesecake Recipe ^,68,Donna Triolo,X,X,X,"ham,butter,cream cheese,milk,egg,sour cream,vanilla","Preheat oven to 350 degrees F (175 degrees C).**In a mixing bowl, combine 1 1/2 cups of graham cracker crumbs and the butter or margarine with your hands.  Flatten out crust on the bottom of the springform pan.**In a large bowl, beat softened cream cheese until smooth.  Beat in sweetened condensed milk and mix until combined well.  Add the eggs, sour cream and vanilla, and continue to beat.  Mix until very smooth, and pour mixture into the springform pan.  Sprinkle the remaining 1/2 cup graham cracker crumbs over the top of the batter.**Bake for 45 to 50 minutes.  Let stand and cool.  Refrigerate to chill.**",7435,https://images.media-allrecipes.com/userphotos/250x250/562213.jpg
