Recipe_Name,Review_Count,Author,Prepare_Time,Cook_Time,Total_Time,Ingredients,Directions,RecipeID,Recipe_Photo
Mayonnaise Cake III Recipe ,8,KITTEN49,X,X,X,"water,mayonnaise,vanilla,white sugar,flour,baking soda,cocoa powder","Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 9x13 inch pan.**Sift together flour, sugar, cocoa and baking soda. Add mayonnaise, water, and vanilla. Beat 2 minutes. Pour into prepared pan.**Bake at 350 degrees F (175 degrees C), 30-35 minutes or until done.**",8285,https://images.media-allrecipes.com/images/79591.png
Applesauce Cake III Recipe ,45,sharon,X,X,X,"white sugar,shortening,applesauce,molasses,flour,baking soda,cinnamon,clove,salt,raisin","Preheat oven to 350 degrees F (175 degrees C). Grease and flour tube pan.**In a medium bowl, sift together the flour, baking soda, cinnamon, cloves and salt. Set aside.**In a large bowl, cream the sugar and shortening until fluffy. Add applesauce and molasses and mix in.**Gradually add the flour mixture and beat well to moisten. Fold in the raisins.**Pour into a prepared fluted or straight sided tube pan. Bake at 350 degrees F (175 degrees C) for 45 minutes, or until toothpick inserted into the middle of cake comes out clean. Cake will not rise to top of pan. Cool for 10 minutes and remove from pan and cool on wire rack.**",8287,https://images.media-allrecipes.com/userphotos/560x315/3171656.jpg
Chocolate Chip Coffee Cake Recipe ,109,Kerrilyn Blood,30 m,25 m,55 m,"butter,white sugar,egg,sour cream,vanilla,flour,baking powder,baking soda,chocolate,white sugar,cinnamon","Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 9x13-inch pan.**In a medium bowl, stir together the flour, baking powder and soda. Set aside.**In a large bowl, cream the butter and 1 cup of sugar. Add eggs, sour cream and vanilla. Mix well.**Add the flour mixture and combine. Batter will be thick.**In a separate bowl, combine chocolate chips, 1/2 cup sugar and cinnamon. Set aside.**Spread half of the cake batter in prepared pan. Sprinkle half of the chocolate chip mixture over the batter. Repeat with the remaining batter, and then the remaining chocolate chip mixture.**Bake in the preheated oven until a toothpick inserted near the center comes out clean, 25 to 30 minutes. Cool on wire rack.**",8288,https://images.media-allrecipes.com/userphotos/560x315/999218.jpg
Poor Mans Cake III Recipe ,15,Mary Ann Benzon,30 m,1 h,1 h 30 m,"brown sugar,raisin,water,shortening,baking soda,salt,cinnamon,nutmeg,clove,flour","Preheat oven to 350 degrees F (175 degrees C) grease and flour a 9x13 inch pan.**In a saucepan mix brown sugar, raisins, water and shortening. Bring to a boil and boil 3 minutes. Remove from heat and let cool.**In a large bowl, combine flour, baking soda, salt, cinnamon, nutmeg and cloves. When raisin mixture is cool, add to dry ingredients and mix well to combine.**Bake at 350 degrees F (175 degrees C) for 30 or 40 minutes. Do not over bake or it will be too dry. Test after 30 minutes. A toothpick inserted into the center of cake should come out clean.**",8289,https://images.media-allrecipes.com/userphotos/560x315/5756550.jpg
Fresh Fig Cake Recipe ,87,Karin Christian,40 m,30 m,1 h 10 m,"butter,white sugar,egg,flour,salt,baking powder,fat free,vanilla,almond,fig,fig,brown sugar,water,lemon juice","Preheat oven to 350 degrees F (175 degrees C). Spray two 8-inch round cake pans with vegetable oil spray.**In a medium bowl, sift together flour, salt and baking powder. Set aside.**In a large mixing bowl, cream butter with the sugar until fluffy. Add egg and beat well. Add flour mixture alternately with the evaporated milk. Fold in vanilla and almond extracts and 1 cup chopped figs.**Divide into two prepared 8-inch round cake pans. Bake in preheated oven until cake springs back when lightly touched with a fingertip and a toothpick inserted into the center comes out clean, 25 to 30 minutes. Cool cake layers on wire rack.**To make the filling: In a saucepan, combine 2 cups chopped figs, brown sugar, water and lemon juice. Bring to a boil. Reduce heat to a simmer and cook until thickened, about 20 minutes. Spread thinly between cooled cake layers and on top.**",8290,https://images.media-allrecipes.com/userphotos/560x315/3905654.jpg
Carrot Cake VII Recipe ,15,Toni Wiggins,X,X,X,"canola oil,carrot,egg,white sugar,flour,baking powder,salt,nutmeg,cinnamon,spice","Preheat oven to 325 degrees F (165 degrees C). Grease and flour a 10 inch tube pan.**In a medium bowl, sift together the flour, baking powder, salt, nutmeg, cinnamon and allspice. Set aside.**In a large mixing bowl, combine oil and baby food, then add eggs. Add sugar and mix well.**Add the flour mixture and mix until well combined.**Pour batter into prepared 10 inch tube pan. Bake at 325 degrees F (165 degrees C) for 1 hour, or until toothpick inserted into the middle of the cake comes out clean.**Cool for 10 minutes in the pan, then turn out onto a wire rack.**",8291,https://images.media-allrecipes.com/userphotos/250x250/47053.jpg
Whipped Cream Icing II Recipe ,3,Toni Wiggins,X,X,X,"whipping cream,sugar,2 tablespoons piping gel,vanilla","In a large bowl, whip cream and sugar with a wire whisk until soft peaks form.**Add piping gel and continue to beat until stiff. Be careful not to over mix.**",8292,https://images.media-allrecipes.com/images/79591.png
Earthquake Cake II Recipe ,69,DARLENEL,X,X,X,"coconut,pecan,chocolate,cream cheese,sugar,butter,vanilla","Preheat oven to 350 degrees F (175 degrees C). Lightly grease the bottom and sides of one 9 x 13 inch baking pan.**Layer coconut and pecans in the bottom of pan.**Prepare cake mix according to package instructions and pour over pecans and coconut.**Combine cream cheese, butter or margarine, vanilla and confectioners sugar and beat until smooth. Pour over cake mix.**Bake at 350 degrees F (175 degrees C) for 30 minutes. Toothpick will not come out clean.**",8295,https://images.media-allrecipes.com/userphotos/560x315/4103280.jpg
Caramel Nut Cake in a Jar Recipe ,6,Geri,X,X,X,"brown sugar,white sugar,butter,egg,milk,vanilla,flour,baking powder,baking soda,salt,walnut","^Sterilize 6 (1 pint) straight sided wide mouth canning jars, lids and rings by boiling for 10 minutes. Keep the lids and rings in the hot water until needed. Preheat oven to 325 degrees F (165 degrees C). Dry jars and let them come to room temperature. Grease insides of jar well.**In a medium bowl, sift together the flour, baking powder, soda and salt. Set aside.**In a large bowl, cream sugars and butter with electric mixer. Add eggs and mix well. Add milk and vanilla and mix well.**Add flour mixture and blend with a large spoon. Gently fold in nuts.**Place 1 cup batter into each of the greased one pint wide mouth canning jars. Wipe any batter from rim. Place jars on baking sheet. Bake at 325 degrees F (165 degrees C) for 50 minutes or until toothpick inserted deep into center of cake comes out clean.**Make sure jar rims are clean. (If they^^re not, jars will not seal correctly). While jars are still hot, place lids on jars, and screw rings on tightly. Jars will seal as they cool. Place the jars on the counter and listen for them to ""ping"" as they seal. If you miss the ""ping"", wait until they are completely cool and press on the top of the lid. If it doesn^^t move at all, it^^s sealed.**Keep in refrigerator for prolonged storage.**^",8296,https://images.media-allrecipes.com/userphotos/560x315/47446.jpg
Punch Bowl Cake II Recipe ,17,Roxanne,X,X,X,"cake,vanilla,milk,banana,cherry,pineapple,coconut,topping thawed,walnut","Bake cake mix according to package directions for 2 layers, let cakes cool.**Prepare the pudding according to package with the 5 c. milk.**In a large punch bowl, start with one layer of the cake, broken up into pieces. Spread with half of the pudding, then slice three bananas over the pudding. Then layer 1 can drained pineapple, one can pie filling and half of the coconut.**Repeat in the same order with the remaining ingredients.**Top with whipped topping, then sprinkle with chopped walnuts. Chill and serve.**",8297,https://images.media-allrecipes.com/userphotos/560x315/2110217.jpg
Pecan Pie Cake I Recipe ,75,Cathy,X,X,X,"butter,brown sugar,butter,water,pecan,egg,butter,egg,milk,white sugar,corn syrup","Preheat the oven to 325 degrees F (165 degrees C). Grease a 9x13 inch baking dish.**Reserve 3/4 cup cake mix for second layer. Set aside.**For the first layer: In a large bowl, combine 1/2 cup margarine or butter, brown sugar, cake mix (minus 3/4 cup), water, pecans and 2 eggs. Mix well.**Spread batter into pan. Bake at 325 degrees F (165 degrees C) for 20 minutes.**For the second layer: In a large bowl, combine 1/2 cup butter or margarine, 2 eggs, milk, sugar, corn syrup and reserved 3/4 cup cake mix. Mix well and pour over first layer.**Bake at 325 degrees F (165 degrees C), for 25 to 30 minutes.**",8298,https://images.media-allrecipes.com/userphotos/560x315/2075981.jpg
Better Than...Cake Recipe ,31,Bobbie Kaye Bellamy,X,X,X,"butter,vanilla,egg,water,vegetable oil,sour cream,chocolate","Preheat oven to 350 degrees F (175 degrees C). Grease and flour two 9 inch round cake pans.**In a large bowl, combine cake mix, pudding mix, eggs, water, oil and sour cream. Beat with a mixer until smooth. Stir in chocolate chips.**Divide into two 9 inch pans. Bake at 350 degrees F (175 degrees C) for 45 minutes.**Frost with Cream Cheese Frosting or Sour Cream Chocolate Frosting.**",8299,https://images.media-allrecipes.com/userphotos/250x250/1127.jpg
Country Pound Cake Recipe ,288,Morgan,X,X,X,"flour,baking powder,salt,butter,shortening,white sugar,egg,milk,vanilla,lemon","Do not preheat the oven. Grease 10 inch tube pan and line bottom with wax paper or parchment paper.**Sift together the flour, baking powder and salt. Set aside.**In a large bowl, beat the butter, shortening, and sugar on low speed for 10 minutes.  Add the eggs one at a time, blending well after each addition.  Alternately add the flour mixture and milk, mixing well.  Add the vanilla and lemon extracts.**Pour batter into the prepared pan.  Set the oven temperature to 350 degrees F (175 degrees C. Bake for 1 hour and 20 minutes, or until a toothpick inserted into the middle of cake comes out clean.  Allow cake to cool in the pan for 1 hour.  Remove to a cake rack and cool for at least 3 hours.**",8300,https://images.media-allrecipes.com/userphotos/250x250/66668.jpg
Banana Loaf Cake I Recipe ,185,Sandi,15 m,50 m,1 h 5 m,"flour,white sugar,butter,vanilla,baking soda,baking powder,egg,banana","Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 5x9-inch loaf pan.**Mash bananas and add flour, sugar, butter, vanilla, baking powder, baking soda and egg. Mix well. Pour into loaf pan.**Bake in preheated oven until toothpick inserted into center of cake comes out clean, 50 to 60 minutes.**",8301,https://images.media-allrecipes.com/userphotos/560x315/2825960.jpg
Banana Chocolate Chip Cake Recipe ,326,Debbie Menges,X,X,X,"flour,white sugar,baking powder,salt,banana,egg,butter,milk,chocolate","Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 9x13 inch pan.**In a large bowl, mix flour, sugar, baking powder and salt.**In a separate bowl, combine bananas, egg, melted butter and milk.**Stir banana mixture into flour mixture until blended. Be careful not to over mix.**Stir in chocolate chips.**Pour batter into 9x13 inch pan. Bake at 350 degrees F (175 degrees C) 30 to 35 minutes, or until a toothpick inserted into center of cake comes out clean. (It will have some melted chocolate, but no crumbs.)**",8302,https://images.media-allrecipes.com/userphotos/560x315/424473.jpg
Banana Rum Cake Recipe ,47,LMDINCO,X,X,X,"cake,baking soda,rum,water,egg,banana,pecan,butter,sugar,vanilla,rum","Preheat oven to 350 degrees F (175 degrees C).  Grease and flour two 9-inch cake pans.**In a large bowl, combine cake mix, baking soda, rum, water, eggs, bananas and nuts. Bring together, then beat on medium speed 2 to 4 minutes.**Divide into prepared pans. Bake at 350 degrees F (175 degrees C) for 25 to 30 minutes, or until toothpick inserted into center of cake comes out clean. Cool completely.**For the frosting: Combine 1/3 cup butter or margarine with the confectioners sugar. Blend thoroughly. Stir in vanilla and 2 tablespoons rum. Beat until smooth.**",8303,https://images.media-allrecipes.com/userphotos/560x315/385385.jpg
^Aunt Lydia^^s Apple Cake Recipe ^,7,TOPCOOK82,X,X,X,"apple,flour,salt,butter,yeast,water,white sugar,egg,tapioca,white sugar,cinnamon","Preheat oven to 350 degrees F (175 degrees C).**Sift flour and salt together into a medium bowl. Cut in butter as for pie crust to pea sized pieces. Set aside.**Put warm water and 1 teaspoon sugar in a large bowl. Add yeast. Let dissolve. Add slightly beaten egg yolks to yeast mixture.**Add flour mixture and gently mix until mixture forms a ball. Divide in half. Use one-half for bottom and one-half for top crust. Roll out one crust to fit a 9x13 inch ungreased pan. Sprinkle tapioca over dough.**Fill with sliced apples, piled high. Sprinkle with mixture of 3/4 cup sugar and 1 teaspoon cinnamon.**Roll top crust to fit pan. Put top over apples, seal in around pan, tucking top under (do not flute). Do not prick.**Bake at 350 degrees F (175 degrees C) for 45 minutes. While still slightly warm, frost with butter frosting.**",8304,https://images.media-allrecipes.com/images/79591.png
